fuelType,rating,location.city,location.country,location.state,owner.id,rate.daily,vehicle.make,vehicle.model,vehicle.type,vehicle.year
GASOLINE,5,Renton,US,WA,404233,20,Chevrolet,Aveo,car,2010
GASOLINE,4.77,Seattle,US,WA,663789,34,Mazda,6,car,2006
GASOLINE,5,Auburn,US,WA,13165859,128,Porsche,Cayenne,suv,2014
HYBRID,5,Seattle,US,WA,1006943,59,Lexus,CT 200h,car,2014
HYBRID,5,Milton,US,WA,5347012,79,Toyota,RAV4 Hybrid,suv,2018
GASOLINE,1,Seattle,US,WA,13785187,59,Ford,Mustang,car,2018
GASOLINE,4.47,Newcastle,US,WA,1343486,127,Land Rover,Range Rover Sport,suv,2011
GASOLINE,4.91,Puyallup,US,WA,3237150,89,Jeep,Wrangler,suv,2018
GASOLINE,5,Bellevue,US,WA,5103874,150,Maserati,Ghibli,car,2014
GASOLINE,,Edmonds,US,WA,3965077,110,Toyota,Highlander,suv,2019
DIESEL,5,Olympia,US,WA,6791294,56,Chevrolet,Silverado 2500HD,truck,2009
HYBRID,4.98,Milton,US,WA,5347012,45,Toyota,Prius,car,2015
HYBRID,4.98,Milton,US,WA,5347012,45,Toyota,Prius,car,2013
GASOLINE,4.91,Sumner,US,WA,5837189,41,Ford,F-150,truck,2008
GASOLINE,4.18,Redmond,US,WA,5241913,39,Toyota,Corolla,car,2010
GASOLINE,5,Auburn,US,WA,13165859,60,Ford,Edge,suv,2019
GASOLINE,,North Bend,US,WA,10152330,109,Mercedes-Benz,E-Class,car,2017
GASOLINE,5,Parkland,US,WA,14279997,58,Mercedes-Benz,C-Class,car,2012
GASOLINE,4.86,Sanford,US,FL,10496716,32,Honda,Fit,car,2011
GASOLINE,5,Oviedo,US,FL,6299645,98,Chevrolet,Tahoe,suv,2018
GASOLINE,4.94,Sanford ,US,FL,11173785,70,Volkswagen,Touareg,suv,2014
GASOLINE,,Clermont,US,FL,1618497,409,Nissan,GT-R,car,2016
GASOLINE,5,Altamonte Springs,US,FL,11679913,50,Dodge,Grand Caravan,minivan,2018
GASOLINE,5,Maitland,US,FL,13601046,89,Porsche,Boxster,car,2010
GASOLINE,4.93,Longwood,US,FL,8847689,35,Mazda,3,car,2016
ELECTRIC,5,Sanford,US,FL,3955147,40,smart,fortwo,car,2018
GASOLINE,5,Lake Mary,US,FL,4213651,95,BMW,6 Series,car,2015
GASOLINE,5,Longwood,US,FL,9704656,70,BMW,5 Series,car,2016
GASOLINE,4.83,Orlando,US,FL,15078908,30,Volkswagen,Jetta,car,2016
HYBRID,5,Orlando,US,FL,1935086,55,Chevrolet,Silverado 1500 Hybrid,truck,2012
HYBRID,5,Lake Mary,US,FL,6355405,229,BMW,I8,car,2019
ELECTRIC,4.91,Orlando,US,FL,1028762,94,Tesla,Model S,car,2013
GASOLINE,4.8,Lake Mary,US,FL,6355405,159,Land Rover,Range Rover Velar,suv,2018
GASOLINE,4.83,Oviedo,US,FL,1918290,40,Chevrolet,Traverse,suv,2012
GASOLINE,5,Altamonte Springs,US,FL,11679913,40,Honda,Civic Sedan,car,2019
GASOLINE,5,Orlando,US,FL,604362,100,Jeep,Wrangler Unlimited,suv,2019
ELECTRIC,4.33,Orlando,US,FL,11082850,149,Tesla,Model 3,car,2019
GASOLINE,5,Orlando,US,FL,1028762,109,Polaris,Slingshot,car,2016
GASOLINE,5,Orlando,US,FL,604362,70,Audi,Q3,suv,2018
GASOLINE,5,Orlando,US,FL,15078908,28,Volkswagen,Jetta,car,2014
GASOLINE,5,orlando,US,FL,9328064,75,Mercedes-Benz,GLC-Class,suv,2017
GASOLINE,5,orlando,US,FL,9328064,89,BMW,X5,suv,2017
GASOLINE,5,Orlando,US,FL,15078908,27,Volkswagen,Jetta,car,2012
GASOLINE,5,Sanford,US,FL,15507293,25,Hyundai,Elantra,car,2013
GASOLINE,5,Winter Park,US,FL,4913720,90,Volkswagen,Atlas,suv,2019
GASOLINE,,Altamonte Springs,US,FL,15794863,40,Toyota,Camry,car,2018
GASOLINE,4.98,Orlando,US,FL,9328064,64,Land Rover,Range Rover Evoque,suv,2013
GASOLINE,4.87,Maitland,US,FL,13601046,59,Audi,Q3,suv,2017
GASOLINE,5,Orlando,US,FL,3140152,119,Chevrolet,Camaro,car,2015
GASOLINE,5,Maitland,US,FL,13601046,60,Audi,Q5,suv,2014
GASOLINE,5,Maitland,US,FL,13601046,69,Audi,A3,car,2016
GASOLINE,4.94,Orlando,US,FL,3140152,136,Chevrolet,Camaro,car,2016
GASOLINE,4.86,Orlando,US,FL,9328064,68,Audi,Q5,suv,2016
GASOLINE,4.83,Maitland,US,FL,6574926,80,Jeep,Wrangler,suv,2015
GASOLINE,5,Winter Park,US,FL,4913720,59,Volkswagen,Tiguan,suv,2018
HYBRID,5,Winter Garden,US,FL,4392846,299,BMW,I8,car,2019
GASOLINE,5,Orlando,US,FL,8198146,73,Ford,Mustang,car,2018
GASOLINE,4.61,Maitland,US,FL,6574926,40,Dodge,Durango,suv,2013
GASOLINE,5,Orlando,US,FL,323561,38,Chevrolet,Silverado 1500,truck,2012
GASOLINE,4.59,Orlando,US,FL,2931650,40,Dodge,Grand Caravan,minivan,2012
GASOLINE,4.97,Orlando,US,FL,5764964,75,Chrysler,Pacifica,minivan,2017
GASOLINE,4.78,Orlando,US,FL,11082850,49,Toyota,Corolla,car,2020
GASOLINE,5,Altamonte Springs,US,FL,10413560,29,Honda,CR-V,suv,2008
GASOLINE,4.88,Orlando,US,FL,3140152,78,Ford,Fusion,car,2017
GASOLINE,4.77,Orlando,US,FL,4793078,36,Nissan,Murano,suv,2010
GASOLINE,,Winter Park,US,FL,4913720,37,Volkswagen,Jetta,car,2019
GASOLINE,5,Altamonte Springs,US,FL,10413560,23,Kia,Spectra,car,2009
GASOLINE,4.85,Orlando,US,FL,8198146,49,Kia,Sedona,minivan,2015
GASOLINE,5,Orlando,US,FL,449556,35,Lincoln,MKZ,car,2014
GASOLINE,4.83,Titusville,US,FL,6993507,42,Toyota,Corolla,car,2016
GASOLINE,4.97,Orlando,US,FL,3140152,68,Nissan,Sentra,car,2017
GASOLINE,4.65,Titusville,US,FL,6993507,37,Hyundai,Sonata,car,2013
GASOLINE,5,Orlando,US,FL,3158815,51,Honda,CR-V,suv,2018
GASOLINE,4.96,Orlando,US,FL,6598076,29,Ford,Mustang,car,2015
GASOLINE,4.95,Orlando,US,FL,3140152,68,Ford,Focus,car,2016
GASOLINE,4.91,Kissimmee,US,FL,3886105,36,Chevrolet,Equinox,suv,2015
GASOLINE,4.98,Orlando,US,FL,5764964,45,Volkswagen,Tiguan,suv,2018
GASOLINE,5,Orlando,US,FL,6598076,30,Jaguar,XF,car,2013
GASOLINE,4.82,Kissimmee,US,FL,3886105,32,Ford,Fusion,car,2015
GASOLINE,,Orlando,US,FL,3886105,32,Ford,Fusion,car,2013
GASOLINE,4.98,Orlando,US,FL,3158815,39,Hyundai,Elantra,car,2019
GASOLINE,4.94,Orlando,US,FL,3158815,39,Hyundai,Elantra,car,2019
GASOLINE,5,Altamonte Springs,US,FL,449556,32,Nissan,Altima,car,2015
GASOLINE,5,Titusville,US,FL,6993507,29,Nissan,Altima,car,2013
GASOLINE,5,Orlando,US,FL,5764964,39,Volkswagen,Jetta,car,2016
GASOLINE,4.86,Kissimmee,US,FL,3886105,28,Kia,Optima,car,2012
GASOLINE,5,Orlando,US,FL,8198146,32,Kia,Soul,car,2018
GASOLINE,4.95,Orlando,US,FL,8198146,35,Mitsubishi,Outlander,suv,2017
GASOLINE,4.56,Orlando,US,FL,11481835,35,Jeep,Cherokee,suv,2015
GASOLINE,4.87,Sanford,US,FL,6993507,26,Hyundai,Sonata,car,2010
GASOLINE,4.5,Orlando,US,FL,449556,28,Nissan,Altima,car,2011
GASOLINE,5,Orlando,US,FL,8198146,35,Hyundai,Elantra,car,2020
GASOLINE,4.79,Altamonte Springs,US,FL,449556,25,Nissan,Versa,car,2019
GASOLINE,4.86,Orlando,US,FL,449556,25,Nissan,Versa,car,2015
GASOLINE,5,Orlando,US,FL,6598076,20,FIAT,500,car,2012
GASOLINE,4.93,Orlando,US,FL,5764964,30,Hyundai,Accent,car,2018
GASOLINE,4.87,Orlando,US,FL,10219920,26,Hyundai,Accent,car,2017
GASOLINE,4.42,Orlando,US,FL,449556,24,Chevrolet,Aveo,car,2011
GASOLINE,4.95,Daly City,US,CA,2661711,126,Chevrolet,Corvette,car,2017
ELECTRIC,4.83,Millbrae,US,CA,254719,75,Tesla,Model S,car,2013
GASOLINE,5,South San Francisco,US,CA,8316833,135,Jaguar,F-TYPE,car,2020
GASOLINE,4.96,San Francisco,US,CA,6630342,119,Porsche,718 Boxster,car,2017
GASOLINE,5,San Bruno,US,CA,9996905,80,Mazda,MX-5 Miata,car,2017
GASOLINE,4.97,San Bruno,US,CA,4993965,43,Honda,Accord,car,2009
HYBRID,5,South San Francisco,US,CA,14677849,36,Chevrolet,Volt,car,2013
GASOLINE,4.9,Burlingame,US,CA,487015,99,BMW,Z4,car,2011
GASOLINE,4.98,San Francisco,US,CA,6630342,179,Porsche,911,car,2013
GASOLINE,4.78,Burlingame,US,CA,487015,129,Land Rover,Range Rover Sport,suv,2014
GASOLINE,4.94,Burlingame,US,CA,487015,89,Ford,Mustang,car,2016
GASOLINE,4.96,Burlingame,US,CA,487015,99,BMW,4 Series,car,2014
HYBRID,4.67,Foster City,US,CA,431467,55,Honda,Accord Hybrid,car,2015
ELECTRIC,4.77,South San Francisco,US,CA,5671513,87,Tesla,Model S,car,2017
GASOLINE,4.92,Burlingame,US,CA,487015,79,BMW,2 Series,car,2014
GASOLINE,4.99,Millbrae,US,CA,117750,85,BMW,Z4,car,2011
ELECTRIC,4.99,San Mateo,US,CA,2036735,124,Tesla,Model X,suv,2016
GASOLINE,4.82,South San Francisco,US,CA,7492380,44,Volkswagen,Jetta,car,2019
ELECTRIC,4.95,Hillsborough,US,CA,5105,118,Tesla,Model S,car,2017
GASOLINE,4.92,Burlingame,US,CA,487015,79,BMW,3 Series,car,2014
GASOLINE,4.74,San Mateo,US,CA,11857825,33,Nissan,Versa,car,2015
GASOLINE,4.98,South San Francisco,US,CA,1122675,198,Porsche,718 Boxster,car,2017
GASOLINE,4.96,San Mateo,US,CA,11857825,42,Volkswagen,Passat,car,2014
GASOLINE,4.82,Burlingame,US,CA,487015,79,BMW,3 Series,car,2015
GASOLINE,4.99,San Bruno,US,CA,4351833,135,Chevrolet,Corvette Stingray,car,2014
GASOLINE,4.97,South San Francisco,US,CA,1122675,198,Porsche,718 Boxster,car,2017
GASOLINE,4.98,South San Francisco,US,CA,1122675,248,Porsche,911,car,2013
GASOLINE,5,San Mateo,US,CA,11857825,33,Kia,Forte,car,2011
GASOLINE,,San Mateo,US,CA,11857825,56,BMW,3 Series,car,2014
GASOLINE,4.95,South San Francisco,US,CA,1122675,298,Porsche,911,car,2017
ELECTRIC,4.94,San Francisco,US,CA,9474186,109,Tesla,Model 3,car,2018
GASOLINE,4.84,Burlingame,US,CA,487015,99,Jeep,Grand Cherokee,suv,2014
GASOLINE,5,South San Francisco,US,CA,6335822,100,Mazda,MX-5 Miata,car,2016
ELECTRIC,4.89,San Francisco,US,CA,845680,80,Tesla,Model 3,car,2018
ELECTRIC,5,San Francisco,US,CA,8490197,126,Tesla,Model 3,car,2018
GASOLINE,4.87,Burlingame,US,CA,487015,89,Jeep,Wrangler,suv,2015
HYBRID,4.9,San Bruno,US,CA,4993965,34,Honda,Civic,car,2008
GASOLINE,4.8,San Bruno,US,CA,4993965,34,Toyota,Yaris,car,2009
ELECTRIC,4.91,San Francisco,US,CA,5207578,100,Tesla,Model 3,car,2017
GASOLINE,,Oakland,US,CA,7973567,72,BMW,5 Series,car,2014
GASOLINE,5,Burlingame,US,CA,487015,99,Jeep,Grand Cherokee,suv,2015
GASOLINE,4.87,San Bruno,US,CA,4993965,36,Honda,Civic,car,2008
GASOLINE,,San Francisco,US,CA,11584909,220,Mercedes-Benz,S-Class,car,2018
ELECTRIC,4.94,San Mateo,US,CA,1682069,74,Tesla,Model S,car,2015
ELECTRIC,4.47,San Francisco,US,CA,2132981,99,Tesla,Model S,car,2013
GASOLINE,5,San Mateo,US,CA,5318280,90,Infiniti,QX60,suv,2016
GASOLINE,4.92,South San Francisco,US,CA,1122675,198,Porsche,Macan,suv,2015
GASOLINE,4.94,Burlingame,US,CA,1421068,89,Toyota,4Runner,suv,2019
GASOLINE,5,South San Francisco,US,CA,1122675,198,Porsche,Macan,suv,2015
GASOLINE,4.95,South San Francisco,US,CA,1122675,198,Porsche,Macan,suv,2015
GASOLINE,5,San Mateo,US,CA,14956396,65,Nissan,370Z,car,2013
GASOLINE,4.83,South San Francisco,US,CA,1122675,198,Porsche,Cayenne,suv,2016
GASOLINE,4.86,South San Francisco,US,CA,1122675,198,Porsche,Macan,suv,2017
GASOLINE,4.9,San Bruno,US,CA,4351833,379,Audi,R8,car,2011
HYBRID,4.8,San Francisco,US,CA,3955019,60,Ford,Fusion Energi,car,2017
GASOLINE,4.98,Sausalito,US,CA,4911711,108,Mercedes-Benz,C-Class,car,2018
GASOLINE,4.89,South San Francisco,US,CA,1122675,248,Porsche,Cayenne,suv,2016
GASOLINE,4.56,Millbrae,US,CA,1326611,36,Toyota,Yaris,car,2015
HYBRID,4.84,San Francisco,US,CA,5207578,109,Toyota,Prius Prime,car,2017
GASOLINE,4.88,Mountain View,US,CA,2495397,69,Mercedes-Benz,GLE-Class,suv,2016
GASOLINE,,San Bruno,US,CA,14833905,66,Ford,Mustang,car,2018
ELECTRIC,4.97,Oakland,US,CA,3883774,175,Tesla,Model X,suv,2017
HYBRID,4.94,South San Francisco,US,CA,5361818,50,Toyota,Prius,car,2016
GASOLINE,5,San Mateo,US,CA,11072470,60,BMW,X3,suv,2017
ELECTRIC,4.93,San Francisco,US,CA,1561528,120,Tesla,Model S,car,2017
GASOLINE,5,South San Francisco,US,CA,91105,174,Jaguar,F-TYPE,car,2018
GASOLINE,4.68,Millbrae,US,CA,519460,78,GMC,Acadia,suv,2010
GASOLINE,5,San Bruno,US,CA,4351833,248,Porsche,911,car,2013
ELECTRIC,5,Healdsuburg,US,CA,658808,135,Tesla,Model 3,car,2018
GASOLINE,5,Pacifica,US,CA,8579071,70,Honda,Odyssey,minivan,2015
GASOLINE,5,San Francisco,US,CA,11584909,400,Mercedes-Benz,S-Class,car,2016
GASOLINE,5,San Bruno ,US,CA,10905691,129,BMW,4 Series,car,2018
ELECTRIC,5,San Bruno,US,CA,9474186,149,Tesla,Model 3,car,2019
GASOLINE,4.71,San Francisco,US,CA,5207578,60,Dodge,Grand Caravan,minivan,2015
GASOLINE,5,Calistoga,US,CA,10880232,95,Toyota,Tundra,truck,2017
GASOLINE,5,Burlingame,US,CA,85053,599,Ferrari,California,car,2012
ELECTRIC,4.97,San Francisco,US,CA,1561528,110,Tesla,Model 3,car,2018
ELECTRIC,,Springfield,US,MO,15669245,120,Tesla,Model 3,car,2020
GASOLINE,,Republic,US,MO,1915471,99,Jeep,Wrangler,suv,2018
GASOLINE,5,Springfield,US,MO,14348234,50,Lincoln,MKC,suv,2015
GASOLINE,5,Springfield,US,MO,9179533,45,Chevrolet,HHR,car,2010
GASOLINE,,Nixa,US,MO,15366583,65,Toyota,Tundra,truck,2011
GASOLINE,5,Nixa,US,MO,2051239,99,Jeep,Wrangler,suv,2009
ELECTRIC,4.97,San Jose,US,CA,10927183,99,Tesla,Model S,car,2017
GASOLINE,5,San Jose,US,CA,1920261,30,Honda,Odyssey,minivan,2008
GASOLINE,5,San Jose,US,CA,4631371,130,Audi,S5,car,2018
GASOLINE,5,San Jose,US,CA,5669087,69,Infiniti,QX60,suv,2016
GASOLINE,5,Santa Clara,US,CA,12716289,70,Mazda,MX-5 Miata,car,2016
ELECTRIC,5,Cupertino,US,CA,12716289,70,Tesla,Model 3,car,2017
ELECTRIC,5,San Jose,US,CA,7794282,89,Tesla,Model S,car,2013
GASOLINE,5,Sunnyvale,US,CA,1648803,56,Mercedes-Benz,CLA-Class,car,2018
HYBRID,,San Jose,US,CA,7034848,40,Toyota,Prius,car,2014
GASOLINE,5,Campbell,US,CA,1386018,88,Audi,S5,car,2018
GASOLINE,4.96,San Jose,US,CA,703007,89,Jeep,Wrangler JK,suv,2018
GASOLINE,5,Sunnyvale,US,CA,13709948,118,Porsche,718 Boxster,car,2017
ELECTRIC,5,San Jose,US,CA,287294,48,Chevrolet,Bolt EV,car,2017
GASOLINE,4.8,San Jose,US,CA,4706302,100,BMW,X5,suv,2019
GASOLINE,4.93,San Jose,US,CA,8903606,79,Chevrolet,Suburban,suv,2013
ELECTRIC,5,San Jose,US,CA,10595190,159,Tesla,Model S,car,2018
HYBRID,5,San Jose,US,CA,1095222,38,Toyota,Prius Prime,car,2017
HYBRID,4.9,San Jose,US,CA,785391,54,Toyota,Prius Prime,car,2017
ELECTRIC,5,Los Gatos,US,CA,10021197,100,Tesla,Model 3,car,2018
ELECTRIC,5,San Jose,US,CA,14941319,90,Tesla,Model 3,car,2020
GASOLINE,5,San Jose,US,CA,5669087,49,Toyota,RAV4,suv,2015
GASOLINE,5,Sunnyvale,US,CA,13709948,118,Porsche,Boxster,car,2013
ELECTRIC,5,San Jose,US,CA,416137,119,Tesla,Model 3,car,2018
ELECTRIC,5,San Jose,US,CA,3979917,125,Tesla,Model 3,car,2019
GASOLINE,5,Sunnyvale,US,CA,1133759,87,Maserati,Ghibli,car,2017
,5,Palo Alto,US,CA,3163110,79,Tesla,Model 3,car,2018
,5,San Jose,US,CA,8903606,109,Polaris,Slingshot,car,2016
GASOLINE,,San Jose,US,CA,10364754,71,Audi,Q7,suv,2014
HYBRID,5,San Jose,US,CA,3898612,62,Toyota,Prius Prime,car,2019
GASOLINE,5,San Jose,US,CA,6657159,190,Jaguar,F-TYPE,car,2014
ELECTRIC,5,Morgan Hill,US,CA,15463512,90,Tesla,Model 3,car,2020
ELECTRIC,4.97,SANTA CLARA,US,CA,313105,139,Tesla,Model X,suv,2017
GASOLINE,5,San Jose,US,CA,1095222,58,Honda,Odyssey,minivan,2019
,4.87,Foster City,US,CA,3163110,79,Tesla,Model 3,car,2019
GASOLINE,5,Los Gatos,US,CA,11587588,114,Audi,RS 3,car,2018
ELECTRIC,5,San Jose,US,CA,4302068,140,Tesla,Model S,car,2014
GASOLINE,5,Santa Clara,US,CA,14390945,180,BMW,M4,car,2016
GASOLINE,5,San Jose,US,CA,177704,55,BMW,3 Series,car,2011
GASOLINE,5,San Jose,US,CA,10146724,240,Porsche,718 Cayman,car,2018
,4.4,Palo Alto,US,CA,3163110,79,Tesla,Model 3,car,2019
GASOLINE,4.75,Sunnyvale,US,CA,2495397,49,INFINITI,Q50,car,2018
GASOLINE,5,San Jose,US,CA,4631371,62,BMW,X3,suv,2014
ELECTRIC,5,Santa Clara,US,CA,313105,89,Tesla,Model 3,car,2018
GASOLINE,5,Fremont,US,CA,333431,139,Chevrolet,Corvette Stingray,car,2014
GASOLINE,4.78,San Jose,US,CA,785391,63,BMW,3 Series,car,2016
GASOLINE,5,San Jose,US,CA,7985834,85,Jeep,Wrangler Unlimited,suv,2019
GASOLINE,4.93,San Jose,US,CA,861192,159,Porsche,911,car,2014
GASOLINE,4.85,Daly City,US,CA,5529694,46,BMW,3 Series,car,2009
GASOLINE,4.92,San Jose,US,CA,7440180,44,Honda,Odyssey,minivan,2015
,4.5,Foster City,US,CA,3163110,79,Tesla,Model 3,car,2019
GASOLINE,4.93,San Jose,US,CA,7985834,49,Mercedes-Benz,C-Class,car,2009
GASOLINE,5,Mountain View,US,CA,8283760,79,Mercedes-Benz,SLK-Class,car,2012
GASOLINE,5,San Jose,US,CA,8826386,85,Jeep,Wrangler Unlimited,suv,2019
GASOLINE,5,San Jose,US,CA,8709542,40,Lexus,RX 350,suv,2010
GASOLINE,4.8,San Francisco,US,CA,171725,49,Ford,Mustang,car,2010
GASOLINE,5,San Jose,US,CA,3979917,125,Porsche,Cayenne,suv,2014
ELECTRIC,,Milpitas,US,CA,3380390,200,Tesla,Model 3,car,2020
GASOLINE,5,San Jose,US,CA,5529694,39,BMW,X5,suv,2008
GASOLINE,,Milpitas,US,CA,2624546,350,Chevrolet,Corvette,car,2020
GASOLINE,4.83,San Jose,US,CA,1095222,33,Honda,Civic,car,2012
GASOLINE,5,Campbell,US,CA,6044994,199,BMW,M4,car,2018
GASOLINE,4.97,San Jose,US,CA,1352583,30,Mazda,3,car,2018
GASOLINE,4.84,San Jose,US,CA,1095222,38,Honda,Odyssey,minivan,2014
GASOLINE,4.91,San Jose,US,CA,7440180,72,Honda,Odyssey,minivan,2019
GASOLINE,4.84,Sunnyvale,US,CA,13709948,82,Ford,Mustang,car,2017
GASOLINE,4.78,San Jose,US,CA,3540258,518,Ferrari,California,car,2012
ELECTRIC,,Sunnyvale,US,CA,6388778,94,Tesla,Model 3,car,2018
GASOLINE,4.92,San Jose,US,CA,1095222,36,Honda,Odyssey,minivan,2013
GASOLINE,4.99,San Jose,US,CA,6326436,87,Subaru,WRX,car,2018
HYBRID,4.93,San Jose,US,CA,1095222,38,Toyota,Prius,car,2016
GASOLINE,4.94,San Jose,US,CA,6326436,86,Subaru,Ascent,suv,2019
GASOLINE,5,Sunnyvale,US,CA,1133759,80,BMW,4 Series,car,2015
GASOLINE,5,San Jose,US,CA,10146724,80,Land Rover,Discovery Sport,suv,2016
ELECTRIC,4.96,Santa Clara,US,CA,666668,79,Tesla,Model 3,car,2019
ELECTRIC,4.94,Santa Clara,US,CA,666668,79,Tesla,Model 3,car,2018
ELECTRIC,4.83,San Jose,US,CA,1006571,138,Tesla,Model X,suv,2017
GASOLINE,4.91,San Jose,US,CA,8826386,69,Audi,A3,car,2016
HYBRID,,San Jose,US,CA,7440180,88,Toyota,Highlander Hybrid,suv,2020
ELECTRIC,5,San Jose,US,CA,169205,40,FIAT,500e,car,2017
GASOLINE,5,San Jose,US,CA,14408517,70,BMW,4 Series Gran Coupe,car,2016
GASOLINE,5,Sunnyvale,US,CA,10443605,85,Mercedes-Benz,GL-Class,suv,2014
GASOLINE,4.92,San Jose,US,CA,785391,40,Acura,ILX,car,2013
GASOLINE,5,Milpitas,US,CA,8441720,105,BMW,M3,car,2016
GASOLINE,5,San Jose,US,CA,299942,75,BMW,4 Series,car,2018
,4.98,San Jose,US,CA,3141071,99,Tesla,Model 3,car,2018
GASOLINE,4.94,Santa Clara,US,CA,666668,79,BMW,4 Series,car,2018
GASOLINE,5,San Jose,US,CA,5930685,95,Porsche,Boxster,car,2014
GASOLINE,5,San Jose,US,CA,5529694,45,BMW,3 Series,car,2008
GASOLINE,4.94,San Jose,US,CA,5529694,44,BMW,3 Series,car,2007
GASOLINE,5,Fremont,US,CA,1472763,68,Audi,S4,car,2012
ELECTRIC,5,San Jose,US,CA,4151001,119,Tesla,Model 3,car,2018
GASOLINE,4.92,San Jose,US,CA,785391,49,Toyota,Sienna,minivan,2011
GASOLINE,4.96,San Jose,US,CA,7440180,50,Toyota,Highlander,suv,2010
GASOLINE,5,Morgan Hill,US,CA,14657446,100,Chevrolet,Tahoe,suv,2016
GASOLINE,4.94,San Jose,US,CA,5529694,45,BMW,X3,suv,2008
GASOLINE,4.98,San Jose,US,CA,7972558,45,Ford,Mustang,car,2014
GASOLINE,5,Sunnyvale,US,CA,10806906,90,Volvo,XC90,suv,2018
ELECTRIC,,Mountain View,US,CA,11796885,84,Tesla,Model 3,car,2019
GASOLINE,4.98,Los Gatos,US,CA,10021197,155,Dodge,Challenger,car,2016
GASOLINE,5,San Jose,US,CA,516526,149,BMW,M6,car,2007
GASOLINE,4.93,Sunnyvale,US,CA,912355,60,Jeep,Renegade,suv,2017
GASOLINE,,Menlo Park,US,CA,15477698,180,Mercedes-Benz,GLE-Class Coupe,suv,2017
GASOLINE,4.89,Santa Clara,US,CA,666668,69,Mercedes-Benz,SLK-Class,car,2015
GASOLINE,4.5,Orem,US,UT,15334925,40,Subaru,Outback,suv,2018
ELECTRIC,5,Salt Lake City,US,UT,5101775,150,Tesla,Model 3,car,2018
GASOLINE,4.8,Orem,US,UT,15334925,30,Ford,Escape,suv,2013
ELECTRIC,5,South Jordan,US,UT,928293,120,Tesla,Model S,car,2016
GASOLINE,4.97,Salt Lake City,US,UT,3047996,100,Dodge,Challenger,car,2018
GASOLINE,5,Salt Lake City,US,UT,4093629,125,Porsche,Panamera,car,2018
DIESEL,4.98,Bountiful,US,UT,1792640,38,Volkswagen,Jetta,car,2012
ELECTRIC,5,Salt Lake City,US,UT,5101775,130,Tesla,Model S,car,2015
HYBRID,5,Salt Lake City,US,UT,7902523,37,Toyota,Prius v,car,2013
HYBRID,5,Salt Lake City,US,UT,15649383,42,Ford,Fusion Hybrid,car,2018
ELECTRIC,5,Riverton,US,UT,5575852,117,Tesla,Model 3,car,2019
GASOLINE,5,Salt Lake City,US,UT,11306288,60,Honda,Pilot,suv,2013
GASOLINE,5,Centerville,US,UT,9589027,52,Audi,A4,car,2011
GASOLINE,5,North Salt Lake,US,UT,9982770,36,Toyota,Corolla,car,2015
GASOLINE,5,Salt Lake City,US,UT,9221275,96,Jeep,Grand Cherokee,suv,2016
ELECTRIC,4.95,Draper,US,UT,642492,125,Tesla,Model 3,car,2019
ELECTRIC,5,Lehi,US,UT,8538138,187,Tesla,Model S,car,2016
GASOLINE,4.91,Draper,US,UT,3396013,75,GMC,Yukon XL,suv,2009
ELECTRIC,5,Farmington,US,UT,11451142,110,Tesla,Model 3,car,2019
GASOLINE,4.95,Lehi,US,UT,10677949,92,Ford,F-150,truck,2014
GASOLINE,5,Salt Lake City,US,UT,7902523,50,Dodge,Grand Caravan,minivan,2018
GASOLINE,5,Salt Lake City,US,UT,4425885,75,Toyota,Tundra,truck,2018
GASOLINE,5,Bountiful,US,UT,1792640,49,Toyota,Sienna,minivan,2008
GASOLINE,5,Park City,US,UT,14903235,103,Lexus,GX 460,suv,2017
GASOLINE,5,Riverton,US,UT,5575852,75,Infiniti,QX60,suv,2015
GASOLINE,5,South Jordan,US,UT,1985680,140,Audi,RS 5,car,2013
GASOLINE,5,Salt Lake City,US,UT,4325673,79,Audi,Q7,suv,2015
GASOLINE,5,Springville,US,UT,3084401,66,Ford,F-150,truck,2016
GASOLINE,5,Orem,US,UT,2450744,109,Chevrolet,Suburban,suv,2017
GASOLINE,4.93,American Fork,US,UT,4395586,59,Jeep,Wrangler,suv,2014
ELECTRIC,5,Salt Lake City,US,UT,5101775,170,Tesla,Model Y,suv,2020
ELECTRIC,5,Park City,US,UT,5348628,130,Tesla,Model 3,car,2018
ELECTRIC,5,Eagle Mountain,US,UT,397761,150,Tesla,Model Y,suv,2020
GASOLINE,5,Salt Lake City,US,UT,10648568,74,Toyota,Highlander,suv,2017
GASOLINE,5,Bountiful,US,UT,1792640,64,Kia,Sedona,minivan,2016
GASOLINE,5,Alpine,US,UT,7791670,86,Jeep,Wrangler,suv,2018
GASOLINE,5,Salt Lake City,US,UT,10648568,36,Subaru,Legacy,car,2012
GASOLINE,4.91,Midvale,US,UT,3270775,45,Honda,Odyssey,minivan,2009
GASOLINE,5,Orem,US,UT,2450744,66,Ford,Explorer,suv,2017
ELECTRIC,5,Murray,US,UT,11681346,94,Tesla,Model 3,car,2019
GASOLINE,5,American Fork,US,UT,4395586,59,Jeep,Wrangler,suv,2014
GASOLINE,4.92,Lehi,US,UT,7507434,65,Kia,Sedona,minivan,2016
GASOLINE,4.95,Salt Lake City,US,UT,10328194,56,Honda,Pilot,suv,2007
GASOLINE,5,Lehi,US,UT,8538138,145,Land Rover,Range Rover Sport,suv,2014
GASOLINE,5,Sandy,US,UT,9673004,78,Jeep,Wrangler,suv,2016
